,Country,Reactor,Type,Status,Year,Electricity Supplied [GW.h],Annual Time On Line [h],Source,Table_S1_Zazzeri,Table_S2_Zazzeri,RX_RADD_ENSI_RIFE,RX_Group,EF_Zazzeri [TBq GWa^-1],H_yr,Emissions [TBq yr^-1],Comment,Emissions [GBq yr^-1],Origin
1772,CHINA,HONGYANHE-4,PWR,Operational,2020,7755.39,8183.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=907,HONGYANHE-4,,,HONGYANHE 1-6,0.0673842844768408,8784.0,0.0594935571480927,,59.4935571480927,EF Zazzeri et al. 2018
1773,CHINA,HONGYANHE-4,PWR,Operational,2021,8327.55,8177.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=907,HONGYANHE-4,,,HONGYANHE 1-6,0.0673842844768408,8760.0,0.0640577623510405,,64.05776235104051,EF Zazzeri et al. 2018
1774,CHINA,HONGYANHE-4,PWR,Operational,2022,8000.1,8076.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=907,HONGYANHE-4,,,HONGYANHE 1-6,0.0673842844768408,8760.0,0.0615389285665724,,61.5389285665724,EF Zazzeri et al. 2018
1775,CHINA,HONGYANHE-4,PWR,Operational,2023,7771.55,7655.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=907,HONGYANHE-4,,,HONGYANHE 1-6,0.0673842844768408,8760.0,0.0597808602769397,,59.7808602769397,EF Zazzeri et al. 2018
1776,CHINA,HONGYANHE-4,PWR,Operational,2024,8993.96,8784.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=907,HONGYANHE-4,,,HONGYANHE 1-6,0.0673842844768408,8784.0,0.0689949407118997,,68.9949407118997,EF Zazzeri et al. 2018
1777,CHINA,HONGYANHE-5,PWR,Operational,2021,4718.48,4560.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=997,,,,HONGYANHE 1-6,0.0672,8760.0,0.0361965589041095,,36.1965589041095,EF Zazzeri et al. 2018
1778,CHINA,HONGYANHE-5,PWR,Operational,2022,6217.3,6490.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=997,,,,HONGYANHE 1-6,0.0672,8760.0,0.0476943561643835,,47.6943561643835,EF Zazzeri et al. 2018
1779,CHINA,HONGYANHE-5,PWR,Operational,2023,8347.9,8340.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=997,,,,HONGYANHE 1-6,0.0672,8760.0,0.0640386849315068,,64.03868493150681,EF Zazzeri et al. 2018
1780,CHINA,HONGYANHE-5,PWR,Operational,2024,7903.36,8071.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=997,,,,HONGYANHE 1-6,0.0672,8784.0,0.0604628633879781,,60.462863387978096,EF Zazzeri et al. 2018
1781,CHINA,HONGYANHE-6,PWR,Operational,2022,5000.45,5007.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=998,,,,HONGYANHE 1-6,0.0672,8760.0,0.0383596164383561,,38.3596164383561,EF Zazzeri et al. 2018
1782,CHINA,HONGYANHE-6,PWR,Operational,2023,7701.66,7661.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=998,,,,HONGYANHE 1-6,0.0672,8760.0,0.0590812273972602,,59.0812273972602,EF Zazzeri et al. 2018
1783,CHINA,HONGYANHE-6,PWR,Operational,2024,8016.6,8161.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=998,,,,HONGYANHE 1-6,0.0672,8784.0,0.0613291803278688,,61.3291803278688,EF Zazzeri et al. 2018
1784,CHINA,LING AO-1,PWR,Operational,2002,4583.85,5184.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=67,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0351894712327034,,35.163781,Table S1 Zazzeri et al. 2018
1785,CHINA,LING AO-1,PWR,Operational,2003,6375.05,7215.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=67,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0489402224291907,,102.103572,Table S1 Zazzeri et al. 2018
1786,CHINA,LING AO-1,PWR,Operational,2004,7331.36,7884.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=67,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8784.0,0.0561278838034152,,107.403167,Table S1 Zazzeri et al. 2018
1787,CHINA,LING AO-1,PWR,Operational,2005,6906.43,7424.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=67,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0530195403003327,,110.75234999999999,Table S1 Zazzeri et al. 2018
1788,CHINA,LING AO-1,PWR,Operational,2006,7401.01,7964.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=67,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0568163505542176,,115.54411,Table S1 Zazzeri et al. 2018
1789,CHINA,LING AO-1,PWR,Operational,2007,6835.04,7345.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=67,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0524714908765289,,107.781666,Table S1 Zazzeri et al. 2018
1790,CHINA,LING AO-1,PWR,Operational,2008,7542.85,8163.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=67,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8784.0,0.0577470221550423,,112.153424,Table S1 Zazzeri et al. 2018
1791,CHINA,LING AO-1,PWR,Operational,2009,7002.52,7997.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=67,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0537572076085453,,110.74445,Table S1 Zazzeri et al. 2018
1792,CHINA,LING AO-1,PWR,Operational,2010,7714.57,8288.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=67,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0592234996973454,,133.361008,Table S1 Zazzeri et al. 2018
1793,CHINA,LING AO-1,PWR,Operational,2011,7571.37,8072.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=67,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0581241765780193,,196.02777,Table S1 Zazzeri et al. 2018
1794,CHINA,LING AO-1,PWR,Operational,2012,7657.29,8286.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=67,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8784.0,0.0586231590549439,,229.08127100000002,Table S1 Zazzeri et al. 2018
1795,CHINA,LING AO-1,PWR,Operational,2013,6841.69,7340.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=67,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0525225418454083,,229.487386,Table S1 Zazzeri et al. 2018
1796,CHINA,LING AO-1,PWR,Operational,2014,7361.9,7899.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=67,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0565161094425078,,236.927638,Table S1 Zazzeri et al. 2018
1797,CHINA,LING AO-1,PWR,Operational,2015,7180.1,7656.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=67,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0551204603985588,,234.765808,Table S1 Zazzeri et al. 2018
1798,CHINA,LING AO-1,PWR,Operational,2016,8253.13,8784.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=67,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8784.0,0.0631848281430022,,233.457479,Table S1 Zazzeri et al. 2018
1799,CHINA,LING AO-1,PWR,Operational,2017,7020.49,7538.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=67,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0538951603770808,,53.8951603770808,EF Zazzeri et al. 2018
1800,CHINA,LING AO-1,PWR,Operational,2018,6990.81,7667.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=67,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0536673118422931,,53.667311842293095,EF Zazzeri et al. 2018
1801,CHINA,LING AO-1,PWR,Operational,2019,7518.48,8363.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=67,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0577181486465866,,57.7181486465866,EF Zazzeri et al. 2018
1802,CHINA,LING AO-1,PWR,Operational,2020,7556.54,8784.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=67,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8784.0,0.0578518309121172,,57.8518309121172,EF Zazzeri et al. 2018
1803,CHINA,LING AO-1,PWR,Operational,2021,7441.92,7896.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=67,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0571304099732933,,57.1304099732933,EF Zazzeri et al. 2018
1804,CHINA,LING AO-1,PWR,Operational,2022,6706.96,7226.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=67,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0514882415390758,,51.4882415390758,EF Zazzeri et al. 2018
1805,CHINA,LING AO-1,PWR,Operational,2023,7899.06,8428.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=67,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0606397994339689,,60.639799433968896,EF Zazzeri et al. 2018
1806,CHINA,LING AO-1,PWR,Operational,2024,7950.18,8502.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=67,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8784.0,0.0608654846108002,,60.8654846108002,EF Zazzeri et al. 2018
1807,CHINA,LING AO-2,PWR,Operational,2003,6934.88,7494.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=68,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0532379463250871,,102.103572,Table S1 Zazzeri et al. 2018
1808,CHINA,LING AO-2,PWR,Operational,2004,6669.41,7109.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=68,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8784.0,0.0510600856481383,,107.403167,Table S1 Zazzeri et al. 2018
1809,CHINA,LING AO-2,PWR,Operational,2005,7530.93,8075.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=68,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0578137252725336,,110.75234999999999,Table S1 Zazzeri et al. 2018
1810,CHINA,LING AO-2,PWR,Operational,2006,7660.99,8164.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=68,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0588121747480892,,115.54411,Table S1 Zazzeri et al. 2018
1811,CHINA,LING AO-2,PWR,Operational,2007,7215.07,7796.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=68,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0553889194033272,,107.781666,Table S1 Zazzeri et al. 2018
1812,CHINA,LING AO-2,PWR,Operational,2008,7077.15,7577.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=68,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8784.0,0.0541816870075048,,112.153424,Table S1 Zazzeri et al. 2018
1813,CHINA,LING AO-2,PWR,Operational,2009,7433.81,8052.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=68,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0570681508217728,,110.74445,Table S1 Zazzeri et al. 2018
1814,CHINA,LING AO-2,PWR,Operational,2010,7505.55,8112.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=68,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0576188871386754,,133.361008,Table S1 Zazzeri et al. 2018
1815,CHINA,LING AO-2,PWR,Operational,2011,7734.34,8284.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=68,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0593752707732468,,196.02777,Table S1 Zazzeri et al. 2018
1816,CHINA,LING AO-2,PWR,Operational,2012,7474.47,8113.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=68,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8784.0,0.0572235142800399,,229.08127100000002,Table S1 Zazzeri et al. 2018
1817,CHINA,LING AO-2,PWR,Operational,2013,7261.33,7804.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=68,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0557440499026291,,229.487386,Table S1 Zazzeri et al. 2018
1818,CHINA,LING AO-2,PWR,Operational,2014,7773.26,8363.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=68,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0596740532858458,,236.927638,Table S1 Zazzeri et al. 2018
1819,CHINA,LING AO-2,PWR,Operational,2015,7548.19,8114.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=68,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0579462274864971,,234.765808,Table S1 Zazzeri et al. 2018
1820,CHINA,LING AO-2,PWR,Operational,2016,6969.06,7514.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=68,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8784.0,0.053354164834223,,233.457479,Table S1 Zazzeri et al. 2018
1821,CHINA,LING AO-2,PWR,Operational,2017,7720.79,8404.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=68,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0592712496261318,,59.2712496261318,EF Zazzeri et al. 2018
1822,CHINA,LING AO-2,PWR,Operational,2018,7269.8,8108.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=68,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0558090727156228,,55.8090727156228,EF Zazzeri et al. 2018
1823,CHINA,LING AO-2,PWR,Operational,2019,6863.24,7531.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=68,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.052687977691927,,52.687977691926996,EF Zazzeri et al. 2018
1824,CHINA,LING AO-2,PWR,Operational,2020,7007.26,7907.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=68,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8784.0,0.053646618780188,,53.646618780188,EF Zazzeri et al. 2018
1825,CHINA,LING AO-2,PWR,Operational,2021,8143.18,8760.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=68,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0625138689862727,,62.513868986272705,EF Zazzeri et al. 2018
1826,CHINA,LING AO-2,PWR,Operational,2022,7593.07,8030.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=68,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0582907639501518,,58.2907639501518,EF Zazzeri et al. 2018
1827,CHINA,LING AO-2,PWR,Operational,2023,6968.32,7453.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=68,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0534946597685945,,53.4946597685945,EF Zazzeri et al. 2018
1828,CHINA,LING AO-2,PWR,Operational,2024,7474.46,8092.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=68,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8784.0,0.0572234377214153,,57.223437721415294,EF Zazzeri et al. 2018
1829,CHINA,LING AO-3,PWR,Operational,2010,2164.44,2642.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=878,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0166160539971667,,133.361008,Table S1 Zazzeri et al. 2018
1830,CHINA,LING AO-3,PWR,Operational,2011,6333.19,6866.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=878,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0486188700145609,,196.02777,Table S1 Zazzeri et al. 2018
1831,CHINA,LING AO-3,PWR,Operational,2012,7720.9,7877.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=878,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8784.0,0.0591101484660129,,229.08127100000002,Table S1 Zazzeri et al. 2018
1832,CHINA,LING AO-3,PWR,Operational,2013,7942.05,8017.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=878,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0609698266748895,,229.487386,Table S1 Zazzeri et al. 2018
1833,CHINA,LING AO-3,PWR,Operational,2014,7854.08,7901.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=878,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0602944952865716,,236.927638,Table S1 Zazzeri et al. 2018
1834,CHINA,LING AO-3,PWR,Operational,2015,7958.52,7969.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=878,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0610962641872869,,234.765808,Table S1 Zazzeri et al. 2018
1835,CHINA,LING AO-3,PWR,Operational,2016,7999.24,8004.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=878,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8784.0,0.0612410812230788,,233.457479,Table S1 Zazzeri et al. 2018
1836,CHINA,LING AO-3,PWR,Operational,2017,7519.94,7668.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=878,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0577293568292278,,57.7293568292278,EF Zazzeri et al. 2018
1837,CHINA,LING AO-3,PWR,Operational,2018,7903.44,7865.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=878,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0606734239818924,,60.6734239818924,EF Zazzeri et al. 2018
1838,CHINA,LING AO-3,PWR,Operational,2019,8329.82,8760.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=878,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0639466739233609,,63.9466739233609,EF Zazzeri et al. 2018
1839,CHINA,LING AO-3,PWR,Operational,2020,7539.38,7987.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=878,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8784.0,0.0577204563123067,,57.720456312306695,EF Zazzeri et al. 2018
1840,CHINA,LING AO-3,PWR,Operational,2021,7311.51,7347.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=878,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0561292736046388,,56.1292736046388,EF Zazzeri et al. 2018
1841,CHINA,LING AO-3,PWR,Operational,2022,7556.8,7558.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=878,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0580123250567303,,58.0123250567303,EF Zazzeri et al. 2018
1842,CHINA,LING AO-3,PWR,Operational,2023,8857.8,8760.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=878,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0679998905472562,,67.9998905472562,EF Zazzeri et al. 2018
1843,CHINA,LING AO-3,PWR,Operational,2024,8036.05,8044.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=878,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8784.0,0.0615228935202248,,61.522893520224805,EF Zazzeri et al. 2018
1844,CHINA,LING AO-4,PWR,Operational,2011,3914.72,5268.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=875,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0300526690062041,,196.02777,Table S1 Zazzeri et al. 2018
1845,CHINA,LING AO-4,PWR,Operational,2012,7009.72,7156.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=875,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8784.0,0.0536654522018392,,229.08127100000002,Table S1 Zazzeri et al. 2018
1846,CHINA,LING AO-4,PWR,Operational,2013,7870.25,7880.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=875,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0604186297477413,,229.487386,Table S1 Zazzeri et al. 2018
1847,CHINA,LING AO-4,PWR,Operational,2014,7895.97,7972.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=875,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0606160780063242,,236.927638,Table S1 Zazzeri et al. 2018
1848,CHINA,LING AO-4,PWR,Operational,2015,7916.59,7963.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=875,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0607743743940372,,234.765808,Table S1 Zazzeri et al. 2018
1849,CHINA,LING AO-4,PWR,Operational,2016,7211.42,7329.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=875,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8784.0,0.0552096396599846,,233.457479,Table S1 Zazzeri et al. 2018
1850,CHINA,LING AO-4,PWR,Operational,2017,7677.26,7668.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=875,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0589370768930014,,58.9370768930014,EF Zazzeri et al. 2018
1851,CHINA,LING AO-4,PWR,Operational,2018,8207.81,8447.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=875,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0630100229890802,,63.010022989080205,EF Zazzeri et al. 2018
1852,CHINA,LING AO-4,PWR,Operational,2019,7157.3,7588.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=875,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0549454285052583,,54.9454285052583,EF Zazzeri et al. 2018
1853,CHINA,LING AO-4,PWR,Operational,2020,7333.58,8185.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=875,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8784.0,0.056144879818076,,56.144879818076,EF Zazzeri et al. 2018
1854,CHINA,LING AO-4,PWR,Operational,2021,7366.9,7331.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=875,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0565544936296351,,56.5544936296351,EF Zazzeri et al. 2018
1855,CHINA,LING AO-4,PWR,Operational,2022,8841.24,8744.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=875,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0678727621194906,,67.8727621194906,EF Zazzeri et al. 2018
1856,CHINA,LING AO-4,PWR,Operational,2023,8260.89,8229.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=875,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8760.0,0.0634175095196238,,63.4175095196238,EF Zazzeri et al. 2018
1857,CHINA,LING AO-4,PWR,Operational,2024,7878.87,7949.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=875,Lingao 1-4,,,LING AO 1-4,0.0672490958470461,8784.0,0.0603195450587905,,60.3195450587905,EF Zazzeri et al. 2018
1858,CHINA,NINGDE-1,PWR,Operational,2012,4.12,81.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=921,Ningde 1-4,,,NINGDE 1-4,0.0672460269843548,8784.0,3.154071393164183e-05,,0.0,Table S1 Zazzeri et al. 2018
1859,CHINA,NINGDE-1,PWR,Operational,2013,6947.98,7369.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=921,Ningde 1-4,,,NINGDE 1-4,0.0672460269843548,8760.0,0.0533360788318216,,53.299572000000005,Table S1 Zazzeri et al. 2018
1860,CHINA,NINGDE-1,PWR,Operational,2014,5047.23,5119.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=921,Ningde 1-4,,,NINGDE 1-4,0.0672460269843548,8760.0,0.0387449959790234,,89.103517,Table S1 Zazzeri et al. 2018
1861,CHINA,NINGDE-1,PWR,Operational,2015,7583.95,7798.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=921,Ningde 1-4,,,NINGDE 1-4,0.0672460269843548,8760.0,0.0582180943319632,,143.84275,Table S1 Zazzeri et al. 2018
1862,CHINA,NINGDE-1,PWR,Operational,2016,6764.98,7207.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=921,Ningde 1-4,,,NINGDE 1-4,0.0672460269843548,8784.0,0.0517893929449704,,170.770159,Table S1 Zazzeri et al. 2018
1863,CHINA,NINGDE-1,PWR,Operational,2017,7210.58,7177.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=921,Ningde 1-4,,,NINGDE 1-4,0.0672460269843548,8760.0,0.0553519243439325,,55.351924343932495,EF Zazzeri et al. 2018
1864,CHINA,NINGDE-1,PWR,Operational,2018,8116.45,7756.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=921,Ningde 1-4,,,NINGDE 1-4,0.0672460269843548,8760.0,0.0623058237120053,,62.3058237120053,EF Zazzeri et al. 2018
1865,CHINA,NINGDE-1,PWR,Operational,2019,8608.23,8567.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=921,Ningde 1-4,,,NINGDE 1-4,0.0672460269843548,8760.0,0.0660809665373895,,66.0809665373895,EF Zazzeri et al. 2018
1866,CHINA,NINGDE-1,PWR,Operational,2020,8119.41,8007.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=921,Ningde 1-4,,,NINGDE 1-4,0.0672460269843548,8784.0,0.0621582495397359,,62.1582495397359,EF Zazzeri et al. 2018
1867,CHINA,NINGDE-1,PWR,Operational,2021,8209.23,8070.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=921,Ningde 1-4,,,NINGDE 1-4,0.0672460269843548,8760.0,0.0630180481850199,,63.01804818501989,EF Zazzeri et al. 2018
