Country,Reactor,Type,Status,Year,Electricity Supplied [GW.h],Annual Time On Line [h],Source,Table_S1_Zazzeri,Table_S2_Zazzeri,RX_RADD_ENSI_RIFE,RX_Group,EF_Zazzeri [TBq GWa^-1],H_yr,Emissions [TBq yr^-1],Comment,Emissions [GBq yr^-1],Origin,Latitude,Longitude
FRANCE,DAMPIERRE-1,PWR,Operational,2011,24600.86,28789.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=176,Dampierre 1-4,Dampierre 1-4,Dampierre,DAMPIERRE 1-4,0.0672497593749895,8760,0.0472146665358962,,165.2,RADD_ENSI_RIFE,47.7330555555556,2.51666666666667
FRANCE,DAMPIERRE-1,PWR,Operational,2012,23110.87,26953.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=176,Dampierre 1-4,Dampierre 1-4,Dampierre,DAMPIERRE 1-4,0.0672497593749895,8784,0.0442338469503262,,155.12,RADD_ENSI_RIFE,47.7330555555556,2.51666666666667
FRANCE,DAMPIERRE-1,PWR,Operational,2013,23403.4,26928.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=176,Dampierre 1-4,Dampierre 1-4,Dampierre,DAMPIERRE 1-4,0.0672497593749895,8760,0.04491646742456128,,15.708,RADD_ENSI_RIFE,47.7330555555556,2.51666666666667
FRANCE,DAMPIERRE-1,PWR,Operational,2014,23264.98,27171.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=176,Dampierre 1-4,Dampierre 1-4,Dampierre,DAMPIERRE 1-4,0.0672497593749895,8760,0.044650807844290576,,156.24,RADD_ENSI_RIFE,47.7330555555556,2.51666666666667
FRANCE,DAMPIERRE-1,PWR,Operational,2015,25566.53,29952.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=176,Dampierre 1-4,Dampierre 1-4,Dampierre,DAMPIERRE 1-4,0.0672497593749895,8760,0.049068007721274225,,171.64,RADD_ENSI_RIFE,47.7330555555556,2.51666666666667
FRANCE,DAMPIERRE-1,PWR,Operational,2016,24237.74,27941.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=176,Dampierre 1-4,Dampierre 1-4,Dampierre,DAMPIERRE 1-4,0.0672497593749895,8784,0.04639065866329568,,162.4,RADD_ENSI_RIFE,47.7330555555556,2.51666666666667
FRANCE,DAMPIERRE-1,PWR,Operational,2017,24585.61,28124.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=176,Dampierre 1-4,Dampierre 1-4,Dampierre,DAMPIERRE 1-4,0.0672497593749895,8760,0.04718539830443305,,250.04,RADD_ENSI_RIFE,47.7330555555556,2.51666666666667
FRANCE,DAMPIERRE-1,PWR,Operational,2018,22043.64,25579.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=176,Dampierre 1-4,Dampierre 1-4,Dampierre,DAMPIERRE 1-4,0.0672497593749895,8760,0.04230677756132682,,238.56,RADD_ENSI_RIFE,47.7330555555556,2.51666666666667
FRANCE,DAMPIERRE-1,PWR,Operational,2019,24022.72,27482.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=176,Dampierre 1-4,Dampierre 1-4,Dampierre,DAMPIERRE 1-4,0.0672497593749895,8760,0.04610508389077472,,217.0,RADD_ENSI_RIFE,47.7330555555556,2.51666666666667
FRANCE,DAMPIERRE-1,PWR,Operational,2020,20002.35,23431.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=176,Dampierre 1-4,Dampierre 1-4,Dampierre,DAMPIERRE 1-4,0.0672497593749895,8784,0.03828418785389115,,211.96,RADD_ENSI_RIFE,47.7330555555556,2.51666666666667
FRANCE,DAMPIERRE-1,PWR,Operational,2021,19948.05,23054.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=176,Dampierre 1-4,Dampierre 1-4,Dampierre,DAMPIERRE 1-4,0.0672497593749895,8760,0.0382848619435005,,271.04,RADD_ENSI_RIFE,47.7330555555556,2.51666666666667
FRANCE,DAMPIERRE-1,PWR,Operational,2022,18658.75,21525.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=176,Dampierre 1-4,Dampierre 1-4,Dampierre,DAMPIERRE 1-4,0.0672497593749895,8760,0.03581040090576725,,232.68,RADD_ENSI_RIFE,47.7330555555556,2.51666666666667
FRANCE,DAMPIERRE-1,PWR,Operational,2023,22008.88,26470.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=176,Dampierre 1-4,Dampierre 1-4,Dampierre,DAMPIERRE 1-4,0.0672497593749895,8760,0.042240065185873775,,152.88,RADD_ENSI_RIFE,47.7330555555556,2.51666666666667
FRANCE,DAMPIERRE-1,PWR,Operational,2024,20775.85,25212.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=176,Dampierre 1-4,Dampierre 1-4,Dampierre,DAMPIERRE 1-4,0.0672497593749895,8784,0.039764654864266676,,39.764654864266674,RADD_ENSI_RIFE,47.7330555555556,2.51666666666667
FRANCE,EL-4 (MONTS D'ARREE),HWGCR,Permanent Shutdown,1971,176.3,3374.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=217,,,,EL-4,5.5,8760,0.1106906392694064,,110.6906392694064,EF Zazzeri et al. 2018,48.3533,-3.872202778
FRANCE,EL-4 (MONTS D'ARREE),HWGCR,Permanent Shutdown,1972,512.8,7106.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=217,,,,EL-4,5.5,8784,0.3210837887067395,,321.0837887067395,EF Zazzeri et al. 2018,48.3533,-3.872202778
FRANCE,EL-4 (MONTS D'ARREE),HWGCR,Permanent Shutdown,1973,428.5,6338.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=217,,,,EL-4,5.5,8760,0.2690353881278539,,269.0353881278539,EF Zazzeri et al. 2018,48.3533,-3.872202778
FRANCE,EL-4 (MONTS D'ARREE),HWGCR,Permanent Shutdown,1974,550.8,8158.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=217,,,,EL-4,5.5,8760,0.3458219178082191,,345.8219178082191,EF Zazzeri et al. 2018,48.3533,-3.872202778
FRANCE,EL-4 (MONTS D'ARREE),HWGCR,Permanent Shutdown,1975,425.2,7661.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=217,,,,EL-4,5.5,8760,0.2669634703196347,,266.96347031963467,EF Zazzeri et al. 2018,48.3533,-3.872202778
FRANCE,EL-4 (MONTS D'ARREE),HWGCR,Permanent Shutdown,1976,517.9,7705.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=217,,,,EL-4,5.5,8784,0.3242770947176684,,324.27709471766843,EF Zazzeri et al. 2018,48.3533,-3.872202778
FRANCE,EL-4 (MONTS D'ARREE),HWGCR,Permanent Shutdown,1977,478.6,7027.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=217,,,,EL-4,5.5,8760,0.3004908675799086,,300.49086757990864,EF Zazzeri et al. 2018,48.3533,-3.872202778
FRANCE,EL-4 (MONTS D'ARREE),HWGCR,Permanent Shutdown,1978,525.7,7542.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=217,,,,EL-4,5.5,8760,0.3300627853881279,,330.0627853881279,EF Zazzeri et al. 2018,48.3533,-3.872202778
FRANCE,EL-4 (MONTS D'ARREE),HWGCR,Permanent Shutdown,1979,540.0,7938.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=217,,,,EL-4,5.5,8760,0.339041095890411,,339.041095890411,EF Zazzeri et al. 2018,48.3533,-3.872202778
FRANCE,EL-4 (MONTS D'ARREE),HWGCR,Permanent Shutdown,1980,523.0,7620.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=217,,,,EL-4,5.5,8784,0.3274704007285974,,327.4704007285974,EF Zazzeri et al. 2018,48.3533,-3.872202778
FRANCE,EL-4 (MONTS D'ARREE),HWGCR,Permanent Shutdown,1981,349.0,5166.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=217,,,,EL-4,5.5,8760,0.21912100456621,,219.12100456621,EF Zazzeri et al. 2018,48.3533,-3.872202778
FRANCE,EL-4 (MONTS D'ARREE),HWGCR,Permanent Shutdown,1982,373.0,5577.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=217,,,,EL-4,5.5,8760,0.2341894977168949,,234.1894977168949,EF Zazzeri et al. 2018,48.3533,-3.872202778
FRANCE,EL-4 (MONTS D'ARREE),HWGCR,Permanent Shutdown,1983,222.0,4807.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=217,,,,EL-4,5.5,8760,0.1393835616438356,,139.3835616438356,EF Zazzeri et al. 2018,48.3533,-3.872202778
FRANCE,EL-4 (MONTS D'ARREE),HWGCR,Permanent Shutdown,1984,358.0,6202.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=217,,,,EL-4,5.5,8784,0.2241575591985428,,224.1575591985428,EF Zazzeri et al. 2018,48.3533,-3.872202778
FRANCE,EL-4 (MONTS D'ARREE),HWGCR,Permanent Shutdown,1985,239.4,4107.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=217,,,,EL-4,5.5,8760,0.1503082191780822,,150.3082191780822,EF Zazzeri et al. 2018,48.3533,-3.872202778
FRANCE,FESSENHEIM-1,PWR,Permanent Shutdown,2002,9552.33,11561.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=163,Fessenheim 1-2,Fessenheim 1-2,Fessenheim,FESSENHEIM 1-2,0.0670738962873021,8760,0.0365703191622194,,63.56000000000001,Table S2 Zazzeri et al. 2018,47.9036,7.56234
FRANCE,FESSENHEIM-1,PWR,Permanent Shutdown,2003,11574.689999999999,13952.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=163,Fessenheim 1-2,Fessenheim 1-2,Fessenheim,FESSENHEIM 1-2,0.0670738962873021,8760,0.04431276008091735,,76.72000000000001,Table S2 Zazzeri et al. 2018,47.9036,7.56234
FRANCE,FESSENHEIM-1,PWR,Permanent Shutdown,2004,10640.23,12935.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=163,Fessenheim 1-2,Fessenheim 1-2,Fessenheim,FESSENHEIM 1-2,0.0670738962873021,8784,0.0406239573937295,,70.56,Table S2 Zazzeri et al. 2018,47.9036,7.56234
FRANCE,FESSENHEIM-1,PWR,Permanent Shutdown,2005,11829.66,14486.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=163,Fessenheim 1-2,Fessenheim 1-2,Fessenheim,FESSENHEIM 1-2,0.0670738962873021,8760,0.04528889200650945,,78.4,Table S2 Zazzeri et al. 2018,47.9036,7.56234
FRANCE,FESSENHEIM-1,PWR,Permanent Shutdown,2006,11678.84,14182.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=163,Fessenheim 1-2,Fessenheim 1-2,Fessenheim,FESSENHEIM 1-2,0.0670738962873021,8760,0.04471148989246545,,77.56,Table S2 Zazzeri et al. 2018,47.9036,7.56234
FRANCE,FESSENHEIM-1,PWR,Permanent Shutdown,2007,9483.7,11496.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=163,Fessenheim 1-2,Fessenheim 1-2,Fessenheim,FESSENHEIM 1-2,0.0670738962873021,8760,0.0363075747842401,,63.0,RADD_ENSI_RIFE,47.9036,7.56234
FRANCE,FESSENHEIM-1,PWR,Permanent Shutdown,2008,10278.759999999998,12504.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=163,Fessenheim 1-2,Fessenheim 1-2,Fessenheim,FESSENHEIM 1-2,0.0670738962873021,8784,0.0392438799067662,,68.32,RADD_ENSI_RIFE,47.9036,7.56234
FRANCE,FESSENHEIM-1,PWR,Permanent Shutdown,2009,8749.35,10571.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=163,Fessenheim 1-2,Fessenheim 1-2,Fessenheim,FESSENHEIM 1-2,0.0670738962873021,8760,0.0334961754840928,,58.24,RADD_ENSI_RIFE,47.9036,7.56234
FRANCE,FESSENHEIM-1,PWR,Permanent Shutdown,2010,11754.56,14309.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=163,Fessenheim 1-2,Fessenheim 1-2,Fessenheim,FESSENHEIM 1-2,0.0670738962873021,8760,0.045001377759296204,,77.84,RADD_ENSI_RIFE,47.9036,7.56234
FRANCE,FESSENHEIM-1,PWR,Permanent Shutdown,2011,7164.7300000000005,8718.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=163,Fessenheim 1-2,Fessenheim 1-2,Fessenheim,FESSENHEIM 1-2,0.0670738962873021,8760,0.027429586583705548,,47.6,RADD_ENSI_RIFE,47.9036,7.56234
FRANCE,FESSENHEIM-1,PWR,Permanent Shutdown,2012,12459.18,14742.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=163,Fessenheim 1-2,Fessenheim 1-2,Fessenheim,FESSENHEIM 1-2,0.0670738962873021,8784,0.04756863314804345,,82.6,RADD_ENSI_RIFE,47.9036,7.56234
FRANCE,FESSENHEIM-1,PWR,Permanent Shutdown,2013,9268.720000000001,11260.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=163,Fessenheim 1-2,Fessenheim 1-2,Fessenheim,FESSENHEIM 1-2,0.0670738962873021,8760,0.035484541323975,,61.32,RADD_ENSI_RIFE,47.9036,7.56234
FRANCE,FESSENHEIM-1,PWR,Permanent Shutdown,2014,12236.11,14685.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=163,Fessenheim 1-2,Fessenheim 1-2,Fessenheim,FESSENHEIM 1-2,0.0670738962873021,8760,0.04684495280251255,,80.92,RADD_ENSI_RIFE,47.9036,7.56234
FRANCE,FESSENHEIM-1,PWR,Permanent Shutdown,2015,12864.47,15337.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=163,Fessenheim 1-2,Fessenheim 1-2,Fessenheim,FESSENHEIM 1-2,0.0670738962873021,8760,0.04925057800063405,,85.12,RADD_ENSI_RIFE,47.9036,7.56234
FRANCE,FESSENHEIM-1,PWR,Permanent Shutdown,2016,8409.66,10127.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=163,Fessenheim 1-2,Fessenheim 1-2,Fessenheim,FESSENHEIM 1-2,0.0670738962873021,8784,0.032107733529796956,,55.72,RADD_ENSI_RIFE,47.9036,7.56234
FRANCE,FESSENHEIM-1,PWR,Permanent Shutdown,2017,5807.0,6803.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=163,Fessenheim 1-2,Fessenheim 1-2,Fessenheim,FESSENHEIM 1-2,0.0670738962873021,8760,0.0444632552215026,,32.76,RADD_ENSI_RIFE,47.9036,7.56234
FRANCE,FESSENHEIM-1,PWR,Permanent Shutdown,2018,11946.82,14510.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=163,Fessenheim 1-2,Fessenheim 1-2,Fessenheim,FESSENHEIM 1-2,0.0670738962873021,8760,0.0457374295458371,,49.0,RADD_ENSI_RIFE,47.9036,7.56234
FRANCE,FESSENHEIM-1,PWR,Permanent Shutdown,2019,12316.77,14389.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=163,Fessenheim 1-2,Fessenheim 1-2,Fessenheim,FESSENHEIM 1-2,0.0670738962873021,8760,0.047153753057908296,,96.88,RADD_ENSI_RIFE,47.9036,7.56234
FRANCE,FESSENHEIM-1,PWR,Permanent Shutdown,2020,4779.33,5497.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=163,Fessenheim 1-2,Fessenheim 1-2,Fessenheim,FESSENHEIM 1-2,0.0670738962873021,8784,0.01824728396759965,,96.04,RADD_ENSI_RIFE,47.9036,7.56234
FRANCE,FLAMANVILLE-1,PWR,Operational,2001,18603.65,14989.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=202,Flamanville 1-2,Flamanville 1-2,Flamanville,FLAMANVILLE 1-2,0.0672460327273095,8760,0.0714053457047609,,194.88,Table S2 Zazzeri et al. 2018,49.5363888888889,-1.88166666666667
FRANCE,FLAMANVILLE-1,PWR,Operational,2002,16644.120000000003,13575.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=202,Flamanville 1-2,Flamanville 1-2,Flamanville,FLAMANVILLE 1-2,0.0672460327273095,8760,0.06388419168020926,,105.28000000000002,Table S2 Zazzeri et al. 2018,49.5363888888889,-1.88166666666667
FRANCE,FLAMANVILLE-1,PWR,Operational,2003,17576.120000000003,14455.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=202,Flamanville 1-2,Flamanville 1-2,Flamanville,FLAMANVILLE 1-2,0.0672460327273095,8760,0.06746143497369395,,116.48000000000002,Table S2 Zazzeri et al. 2018,49.5363888888889,-1.88166666666667
FRANCE,FLAMANVILLE-1,PWR,Operational,2004,18129.89,14793.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=202,Flamanville 1-2,Flamanville 1-2,Flamanville,FLAMANVILLE 1-2,0.0672460327273095,8784,0.06939681103611794,,120.12,Table S2 Zazzeri et al. 2018,49.5363888888889,-1.88166666666667
FRANCE,FLAMANVILLE-1,PWR,Operational,2005,18879.0,15521.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=202,Flamanville 1-2,Flamanville 1-2,Flamanville,FLAMANVILLE 1-2,0.0672460327273095,8760,0.0724622061563285,,125.16,Table S2 Zazzeri et al. 2018,49.5363888888889,-1.88166666666667
FRANCE,FLAMANVILLE-1,PWR,Operational,2006,17916.739999999998,15113.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=202,Flamanville 1-2,Flamanville 1-2,Flamanville,FLAMANVILLE 1-2,0.0672460327273095,8760,0.06876881760312184,,119.56000000000002,Table S2 Zazzeri et al. 2018,49.5363888888889,-1.88166666666667
FRANCE,FLAMANVILLE-1,PWR,Operational,2007,17658.61,15062.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=202,Flamanville 1-2,Flamanville 1-2,Flamanville,FLAMANVILLE 1-2,0.0672460327273095,8760,0.0677780517111184,,117.88,RADD_ENSI_RIFE,49.5363888888889,-1.88166666666667
FRANCE,FLAMANVILLE-1,PWR,Operational,2008,11103.310000000001,9070.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=202,Flamanville 1-2,Flamanville 1-2,Flamanville,FLAMANVILLE 1-2,0.0672460327273095,8784,0.0425007711544548,,74.2,RADD_ENSI_RIFE,49.5363888888889,-1.88166666666667
FRANCE,FLAMANVILLE-1,PWR,Operational,2009,16488.49,13609.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=202,Flamanville 1-2,Flamanville 1-2,Flamanville,FLAMANVILLE 1-2,0.0672460327273095,8760,0.06328684578561156,,109.76,RADD_ENSI_RIFE,49.5363888888889,-1.88166666666667
FRANCE,FLAMANVILLE-1,PWR,Operational,2010,16114.02,13284.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=202,Flamanville 1-2,Flamanville 1-2,Flamanville,FLAMANVILLE 1-2,0.0672460327273095,8760,0.06184953860094285,,107.24,RADD_ENSI_RIFE,49.5363888888889,-1.88166666666667
FRANCE,FLAMANVILLE-1,PWR,Operational,2011,18915.36,15206.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=202,Flamanville 1-2,Flamanville 1-2,Flamanville,FLAMANVILLE 1-2,0.0672460327273095,8760,0.0726017647037009,,47.6,RADD_ENSI_RIFE,49.5363888888889,-1.88166666666667
FRANCE,FLAMANVILLE-1,PWR,Operational,2012,17137.14,14351.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=202,Flamanville 1-2,Flamanville 1-2,Flamanville,FLAMANVILLE 1-2,0.0672460327273095,8784,0.0655968054014392,,114.52,RADD_ENSI_RIFE,49.5363888888889,-1.88166666666667
FRANCE,FLAMANVILLE-1,PWR,Operational,2013,18054.36,14865.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=202,Flamanville 1-2,Flamanville 1-2,Flamanville,FLAMANVILLE 1-2,0.0672460327273095,8760,0.0692970367254924,,120.12,RADD_ENSI_RIFE,49.5363888888889,-1.88166666666667
FRANCE,FLAMANVILLE-1,PWR,Operational,2014,18460.98,14612.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=202,Flamanville 1-2,Flamanville 1-2,Flamanville,FLAMANVILLE 1-2,0.0672460327273095,8760,0.0708577434508108,,122.64,RADD_ENSI_RIFE,49.5363888888889,-1.88166666666667
FRANCE,FLAMANVILLE-1,PWR,Operational,2015,16278.32,12733.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=202,Flamanville 1-2,Flamanville 1-2,Flamanville,FLAMANVILLE 1-2,0.0672460327273095,8760,0.06248016206995525,,108.08,RADD_ENSI_RIFE,49.5363888888889,-1.88166666666667
FRANCE,FLAMANVILLE-1,PWR,Operational,2016,19871.93,16026.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=202,Flamanville 1-2,Flamanville 1-2,Flamanville,FLAMANVILLE 1-2,0.0672460327273095,8784,0.0760649166174182,,131.88,RADD_ENSI_RIFE,49.5363888888889,-1.88166666666667
FRANCE,FLAMANVILLE-1,PWR,Operational,2017,13998.67,11352.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=202,Flamanville 1-2,Flamanville 1-2,Flamanville,FLAMANVILLE 1-2,0.0672460327273095,8760,0.053730309415456895,,92.68,RADD_ENSI_RIFE,49.5363888888889,-1.88166666666667
FRANCE,FLAMANVILLE-1,PWR,Operational,2018,12667.460000000001,10247.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=202,Flamanville 1-2,Flamanville 1-2,Flamanville,FLAMANVILLE 1-2,0.0672460327273095,8760,0.0486208007837833,,87.36,RADD_ENSI_RIFE,49.5363888888889,-1.88166666666667
FRANCE,FLAMANVILLE-1,PWR,Operational,2019,6639.070000000001,5444.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=202,Flamanville 1-2,Flamanville 1-2,Flamanville,FLAMANVILLE 1-2,0.0672460327273095,8760,0.02548236977733435,,51.24,RADD_ENSI_RIFE,49.5363888888889,-1.88166666666667
FRANCE,FLAMANVILLE-1,PWR,Operational,2021,17021.3,13708.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=202,Flamanville 1-2,Flamanville 1-2,Flamanville,FLAMANVILLE 1-2,0.0672460327273095,8760,0.06533190050578495,,70.0,RADD_ENSI_RIFE,49.5363888888889,-1.88166666666667
FRANCE,FLAMANVILLE-1,PWR,Operational,2022,4253.52,3517.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=202,Flamanville 1-2,Flamanville 1-2,Flamanville,FLAMANVILLE 1-2,0.0672460327273095,8760,0.01632604709624795,,140.0,RADD_ENSI_RIFE,49.5363888888889,-1.88166666666667
FRANCE,FLAMANVILLE-1,PWR,Operational,2023,11803.42,9819.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=202,Flamanville 1-2,Flamanville 1-2,Flamanville,FLAMANVILLE 1-2,0.0672460327273095,8760,0.0453044045441883,,34.16,RADD_ENSI_RIFE,49.5363888888889,-1.88166666666667
FRANCE,FLAMANVILLE-1,PWR,Operational,2024,14050.77,11338.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=202,Flamanville 1-2,Flamanville 1-2,Flamanville,FLAMANVILLE 1-2,0.0672460327273095,8784,0.0537829314244022,,53.78293142440219,RADD_ENSI_RIFE,49.5363888888889,-1.88166666666667
FRANCE,FLAMANVILLE-2,PWR,Operational,2020,404.48,479.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=203,Flamanville 1-2,Flamanville 1-2,Flamanville,FLAMANVILLE 1-2,0.0672460327273095,8784,0.0030965021991737,,27.3,RADD_ENSI_RIFE,49.5363888888889,-1.88166666666667
FRANCE,G-2 (MARCOULE),GCR,Permanent Shutdown,1976,579.5,15795.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=172,,,,G 1-2,5.5,8784,0.3628472222222221,,362.8472222222222,EF Zazzeri et al. 2018,44.1433,4.70944
FRANCE,G-2 (MARCOULE),GCR,Permanent Shutdown,1977,537.9,14833.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=172,,,,G 1-2,5.5,8760,0.337722602739726,,337.72260273972597,EF Zazzeri et al. 2018,44.1433,4.70944
FRANCE,G-2 (MARCOULE),GCR,Permanent Shutdown,1978,322.0,8859.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=172,,,,G 1-2,5.5,8760,0.2021689497716894,,202.16894977168937,EF Zazzeri et al. 2018,44.1433,4.70944
FRANCE,G-2 (MARCOULE),GCR,Permanent Shutdown,1979,385.2,11150.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=172,,,,G 1-2,5.5,8760,0.2418493150684931,,241.84931506849313,EF Zazzeri et al. 2018,44.1433,4.70944
FRANCE,G-3 (MARCOULE),GCR,Permanent Shutdown,1971,665.0,8422.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=161,,,,G 1-2,5.5,8760,0.4175228310502283,,417.5228310502283,EF Zazzeri et al. 2018,44.1433,4.70944
FRANCE,G-3 (MARCOULE),GCR,Permanent Shutdown,1972,683.4,8766.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=161,,,,G 1-2,5.5,8784,0.4279030054644808,,427.9030054644808,EF Zazzeri et al. 2018,44.1433,4.70944
FRANCE,G-3 (MARCOULE),GCR,Permanent Shutdown,1973,542.3,6275.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=161,,,,G 1-2,5.5,8760,0.3404851598173515,,340.4851598173515,EF Zazzeri et al. 2018,44.1433,4.70944
FRANCE,G-3 (MARCOULE),GCR,Permanent Shutdown,1974,526.6,7041.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=161,,,,G 1-2,5.5,8760,0.3306278538812786,,330.6278538812785,EF Zazzeri et al. 2018,44.1433,4.70944
FRANCE,G-3 (MARCOULE),GCR,Permanent Shutdown,1975,533.8,7197.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=161,,,,G 1-2,5.5,8760,0.335148401826484,,335.148401826484,EF Zazzeri et al. 2018,44.1433,4.70944
FRANCE,G-3 (MARCOULE),GCR,Permanent Shutdown,1980,215.0,6114.0,https://pris.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=161,,,,G 1-2,5.5,8784,0.1346197632058287,,134.6197632058287,EF Zazzeri et al. 2018,44.1433,4.70944
